attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,target
5,0,8158,536,245,1.2,1.2,326530,205427,0,0,0,0,0,1,1,62.8,107,4.6,1207,1329096,85
4,1,730,95,60,2.8,2.8,345600,52749,0,0,0,0,0,7,11.8,241.8,271.6,1.6,2996,1795890,80
0,0,592,56,36,0.2,0.2,1371,6333,0,0,0,0,0,0.2,0.39,16.02,16.8,1,1343,1705852,96
5,0,1329,122,81,1,1.6,121397,21232,3.4,3.4,3.4,0,0.4,6.8,9.2,92.6,187,3,286,973730,91
4,2,2168,207,142,1,1,266451,26908,0.8,0.8,0.8,0,0.6,19.4,20.4,58.6,123.2,1,305,1067419,90
8,0,2454,310,267,3.2,1,139403,62658,0.8,0.8,1.2,2,0.2,1,1,160,242.4,1.8,208,1110645,87
122,53,3858,253,267,0.2,0.2,92027,172470,3,23.2,23.4,5,0,0.6,0.6,20.2,27.2,3,399,1066162,90
2,0,1567,133,137,0.2,0.2,41338,73068,0,0,0,0,0,1.6,2.4,18.8,23.6,2,6175,1727312,96
7,0,1565,177,143,7.8,3.8,149622,11778,0,0,0,0,0,0,0,334,505.2,1.6,6971,1844266,85
2,1,297,40,41,0.4,0.4,2555,12235,1.2,1.2,1.2,0,0.6,0.2,0.2,32.34,39.92,2,351,1741625,93
19,5,5535,739,654,11.2,21.6,602850,387484,0.4,0.8,0.8,0,1.4,1.2,1.4,565.8,814,5,421,1010981,61
1,1,809,33,28,0.4,0.4,7506,3989,0,0,0,0,0,0,0,32.4,39.6,1,4950,1828000,97
42,58,3615,229,134,1,1.2,20581,29381,3.4,4.2,6.2,3.4,2,21.6,22.8,76,168.4,2.2,168,1130147,84
1,0,4275,278,192,0.6,0.6,398919,146602,17.8,31.6,37.2,26.8,9.8,10.6,14.6,57.2,135.8,2.2,158,990227,81
7,1,776,70,47,0.4,0.4,13890,20383,1.2,1.2,1.2,0,0.2,7.21,13.03,42.69,78.76,1,244,1017748,97
5,2,4541,346,212,1,2.6,97261,56502,0,0,0,0,0.2,3.6,3.8,79.6,114.8,3.2,718,1517275,87
6,2,2839,221,201,0.4,0.8,129995,271522,11,13.4,13.4,0,13.8,9.2,9.2,35.6,128,1,331,1000355,86
5,3,2877,207,136,1.4,2.61,21354,73178,9.82,16.83,12.83,0,1.2,0.8,0.8,90.98,124.25,1,188,995708,90
5,0,2091,250,199,3.2,1,116897,48437,5.8,11,8.2,0,1,1,1,160.2,231.8,1.6,197,1750514,87
2,1,1632,128,102,0.4,0.2,92965,48978,0,0,0,0,0.2,5.59,5.59,27.35,89.22,1.6,473,974620,92
2,1,2234,303,214,0.4,0.4,332451,59712,0,0,0,0,0,2,2,39,56.8,1.5,782,1126376,90
2,0,2137,92,72,1.2,1.4,19846,16092,1.4,10.2,19,28,0.2,11.6,12,98.6,160.8,1,201,1068720,91
46,66,2118,90,116,0.4,0.4,4054,20486,0,0,0,0,0.2,0,0,42.6,39.6,2.2,540,1724573,93
5,1,2210,146,128,0.8,0.8,131443,216349,0,0,0,0,0,6.8,6.8,43.4,121,2.2,652,1525027,91
3,2,2717,250,187,0.4,1.8,106983,78503,0.6,1,1,0,0.2,5.8,6.6,25.4,82.6,1,341,1031469,90
39,56,1053,41,40,0.2,0.2,4447,14290,0,0,0,0,0,0.6,0.6,16.23,32.67,372,95,5,0
1,1,141,11,11,0.2,0.2,6995,2231,0,0,0,0,0,0,0,15.6,16.8,1,6459,1871616,98
4,2,2229,105,99,0.2,0.2,115209,66791,0,0,0,0,0,1,3.2,29.2,59.8,2.4,1336,1396776,95
8,4,2359,160,112,1.2,2.81,166388,43275,7.21,14.63,22.24,33.87,1.4,3.01,4.61,81.16,206.01,1,249,1125539,86
10,1,4046,500,389,7.4,2.4,618922,61134,0,0,0,0,0,0.6,1,365.8,524.2,3.4,8098,1834163,77
0,0,201,31,29,0.2,0.2,644,7749,2.4,2.4,2.4,0,0,0,0,15.57,16.77,1,288,1752346,98
7,0,3851,377,302,5.96,2.19,189893,18213,0,0,0,0,0,0.99,1.99,273.76,457.06,1,1970,1070584,77
29,40,1906,118,90,0.8,2,8175,27313,0,0,0,0,0,0.8,0.8,56.2,78.6,3.6,166,1107088,88
5,1,1997,141,134,1.6,3.8,274369,54368,15.6,26.8,26.8,0,9.4,1.4,1.8,113.2,182.2,1.5,547,1043448,86
1,0,371,48,31,0.6,0.6,52298,9498,0,0,0,0,0,0,0,33.8,38.6,2.2,3042,1707706,94
0,0,171,19,22,0.2,0.2,456,7345,0,0,0,0,0,0,0,15.6,16.8,1.2,7346,1865486,98
0,0,142,9,18,0.2,0.2,423,3675,0,0,0,0,0,0,0,15.6,16.8,1,6459,1871616,99
1,0,253,37,31,0.2,0.2,781,8619,0,0,0,0,0,0,0,15.6,16.8,2,6167,1723842,98
1,1,195,20,20,0.2,0.2,10290,7876,0,0,0,0,0,0,0,15.63,16.83,1,7189,1867223,98
7,5,1376,297,124,0.2,0.2,894427,742384,0,0,0,0,152.8,6.2,6.2,28,265.2,1886,86,14,0
4,0,1969,209,200,2.4,0.8,131479,48942,0,0,0,0,0.2,0.8,1.4,125.05,179.36,1.3,1126,1053153,89
69,74,3062,519,458,1.4,1.4,463945,441710,9.18,25.55,47.11,61.08,0.4,29.54,73.25,63.47,182.83,2,266,1046742,81
19,8,5255,152,81,2.6,8.2,76221,44818,0,0,0,0,0,1,1,229,227.6,4.8,1777,1558984,78
17,3,720,40,67,0.8,1.6,74233,9042,0,0,0,0,0,1.2,2.79,64.67,106.59,1.6,6058,1852752,94
9,2,3510,112,59,5.57,20.28,134275,33270,0.6,0.99,0.8,0,0.4,1.99,1.99,351.09,495.83,1,351,1029007,69
4,2,2129,169,184,1.2,2.6,220260,280690,0,0,0,0,0,6,7,185.4,169.8,5,1332,1613035,87
0,0,2219,148,116,0.2,0.2,32355,49411,0,0,0,0,0,8.2,8.2,15.8,55.4,1,544,1022382,94
14,0,4146,450,322,3.79,1.2,288375,64184,0,0,0,0,0.2,5.19,10.18,189.82,340.52,1.5,421,1056758,80
30,7,7683,542,241,7.98,13.17,675257,171753,0,0,0,0,0.2,15.17,23.35,379.44,598.2,6.4,870,1462826,62
25,2,5086,335,283,9.8,28,723823,61615,4.8,12.6,26.2,117,5.6,24.2,33,394.2,727,4.2,170,1098459,60
0,0,246,21,23,0.2,0.2,1143,34969,0,0,0,0,0,0,0,15.6,17.8,2,720,1722043,98
6,0,3334,631,157,5.6,7,468101,46656,25.6,131.8,252.8,739.8,1,11.6,15.6,345.4,780.6,1.3,112,1112576,63
294,298,3859,382,235,5.99,3.39,123048,167229,8.98,25.75,47.7,62.28,0.6,18.96,54.69,312.18,551.1,2.6,205,1001836,74
13,11,4427,270,183,1.6,3.2,172031,118129,5,18.6,34.8,56,1.4,10.4,17.4,90.4,180.2,1.3,154,998984,84
1,0,2588,150,123,0.2,0.2,259473,78565,0,0,0,0,0,10.38,10.58,23.95,51.5,2.8,2546,1389025,93
60,72,3150,285,205,0.8,0.8,248818,306181,5.4,12,21,16.6,5,18,19.8,69.6,161.8,2.6,192,1313083,82
285,79,2780,417,367,2.8,3.6,278259,312911,12.4,58.8,58.4,0,1.2,1.8,2,186.8,291.8,1.4,280,1066042,79
22,30,915,152,79,0.4,0.8,193376,159007,0,0,0,0,0,2.4,2.8,39,39,4.4,2372,1565046,91
2,1,205,15,14,0.2,0.2,7018,2220,0,0,0,0,0,0,0,15.6,16.8,1,7547,1870232,98
1,0,7657,253,208,0.2,0.2,98585,54427,0,0,0,0,0.2,0.2,0.2,16.4,25.4,1.3,591,1077248,87
152,149,3297,262,224,1,0.6,69750,136002,0.2,0.2,0.2,0,9.98,10.98,11.78,54.29,109.78,3,326,1079545,85
1,0,2129,84,76,0.4,0.4,27000,23093,0,0,0,0,0.4,0.2,0.2,34.8,34.4,2.2,741,1717045,95
2,0,2361,483,438,1.2,2.2,124713,252627,0,0,0,0,0.2,10.6,15.8,86.6,133.4,2.6,646,1380874,84
14,6,1814,259,144,0.2,0.2,116743,26776,2,2,4.81,5.41,0.4,40.68,65.13,21.04,99.4,3.2,275,1045414,88
9,1,2714,368,272,4.6,4,179782,115412,0,0,0,0,0,0.4,0.6,218.8,377.4,3.4,810,1541016,84
1,0,3440,144,156,0.2,0.2,92394,37398,0.6,0.6,0.6,0,0.4,0,0,21.6,21.2,2.6,147,1707931,93
5,2,4650,466,237,0.4,0.8,166926,89156,1.2,13.6,33,68.6,1.4,31,31.4,31.2,250,7.2,371,1309459,83
34,51,1790,216,191,0.2,0.2,25402,21911,0,0,0,0,0,0.8,0.8,15.6,19.4,2,535,1045381,91
65,82,1599,98,92,2.8,4.8,166910,98679,0,0,0,0,0,8.2,14,156.6,252,3,1842,1542608,84
1,0,300,39,54,0.4,0.2,29042,16603,0,0,0,0,0,0.6,0.8,16.57,18.96,1,466,1739299,97
9,2,3853,178,141,1.4,2.8,189767,23555,0,0,0,0,0,9.2,9.2,75.6,118.2,2.6,571,1054232,89
44,30,2919,478,381,8,2.2,353632,133883,0,0,0,0,0,0.2,0.2,374,537,2.6,5519,1830067,80
2,0,3122,276,175,0.4,0.4,42658,49244,0,0,0,0,0.4,0,0,33,38,2,355,1077730,92
16,22,922,60,38,0.2,0.2,79758,51856,0,0,0,0,0,4,8,15.8,17.2,1,8464,1837406,94
0,0,338,52,31,0.2,0.2,271093,35462,0,0,0,0,0,0,0,15.57,17.76,1.6,2040,1763821,89
37,33,2128,330,288,3,3.8,289446,109712,0,0,0,0,0,4.6,6.8,162.6,280.8,2,724,1122869,81
93,88,2902,533,254,6.2,5,283206,19777,0,0,0,0,0,28,42.4,451.8,766.6,4.6,3150,1534064,67
0,0,877,212,88,0.2,0.2,250261,236379,0,0,0,0,0,0,0,15.6,17.4,3.2,1011,1753638,95
3,0,1872,153,101,0.4,0.2,573316,5466,0,0,0,0,0,54.2,107.2,23.6,164.2,5,1146,1366662,85
32,31,813,113,79,3,1.2,49470,4308,0,0,0,0,0,0.2,0.2,167.8,239.2,2.4,6350,1724222,91
19,28,488,138,34,0.2,0.2,178356,159984,0,0,0,0,0,0,0,14.51,12.92,2.2,5481,1817940,98
5,2,3637,103,110,0.8,2.4,45895,113168,0,0,0,0,0,1.8,2,50.6,75,2.8,2521,1645106,92
1,0,4351,296,149,1,3.19,472345,30765,0,0,0,0,0.2,1.4,1.4,226.55,59.48,2,583,1116706,86
17,8,6310,1037,986,7.98,14.77,815153,733885,1.8,6.99,36.53,76.45,1.8,8.78,11.58,319.56,543.71,1.5,352,1091404,60
35,3,3940,450,375,8.62,20.04,344858,244721,6.21,11.42,7.82,0,1.2,12.42,15.43,362.12,664.33,5.2,356,1098964,64
50,71,3455,355,202,0.8,0.8,103830,53977,0,0,0,0,0.2,2,2.4,48,80.6,2.4,646,1516422,88
2,0,878,256,124,2.2,2.2,360331,385317,7.6,37.2,166.8,363,0.2,32.6,58.8,218.4,213.6,2.4,135,1803171,77
5,2,4455,304,190,0.8,0.6,29321,147067,0,0,0,0,0,1.8,1.8,56.4,66,2.4,930,1377046,90
3,0,724,43,13,2.81,3.01,88088,19214,0,0,0,0,0,2.2,3.21,247.5,227.45,1.4,11780,1890676,86
18,14,1405,97,75,0.8,0.8,281552,44324,0,0,0,0,0,1,1.4,66.8,66.6,3.4,613,1514861,93
27,17,3766,271,218,3.4,2.4,238375,91801,0,0,0,0,0.6,1.8,2,162,263,5.6,3744,1548725,81
43,29,1569,260,134,1.6,3.6,307107,241976,0,0,0,0,0,1,1.2,107.4,213.8,3.4,2497,1581968,91
4,3,374,76,69,0.2,0.2,7140,57194,0,0,0,0,0,0,0,19.76,16.77,1,5907,1859933,97
3,0,5748,321,185,2.81,3.21,184508,274579,0,0,0,0,0.6,20.64,37.68,182.36,326.65,2.8,1286,985836,76
2,0,694,71,77,0.2,0.2,123951,57396,0.2,0.2,1.6,3.8,0.4,1.4,2.4,14.4,24.6,146,95,5,0
40,11,3402,283,202,2.8,4.2,225184,28672,0,0,0,0,0,1.2,3.4,157.4,279.2,1,1025,1092723,86
29,30,2678,222,206,6.2,2.4,141104,28803,0,0,0,0,0,13.8,14.2,279.2,465,3.2,814,1719293,81
20,13,5833,1237,1078,3.81,3.01,908980,796528,0,0,0,0,0.8,4.41,5.01,208.82,308.02,2,915,1082158,73
2,0,788,91,73,1.4,1.6,171714,142275,0,0,0,0,0,4.2,8.2,70.8,102.8,2,6410,1848032,91
17,1,3603,148,123,13.37,35.53,63275,32649,0.6,0.8,0.8,0,0.4,1.4,1.4,478.64,880.04,1,263,1076239,62
0,0,383,88,51,0.2,0.2,99388,25335,0,0,0,0,0.2,0.6,0.8,17.6,18.4,1.8,1132,1763850,96
1,0,1965,62,62,0.2,0.2,7315,52915,0,0,0,0,0,0,0,15.2,16.8,2,2094,1642685,98
4,0,3883,424,224,0.8,1,706506,603887,25.2,46,83.2,165,12.6,24.2,35.4,52.8,159.6,3.8,143,1030888,80
5,1,5492,267,175,1,1.39,249419,36634,0,0,0,0,0.6,5.38,6.37,85.46,135.66,1,548,1017288,81
30,22,1967,94,74,1.2,2,167772,92963,0,0,0,0,0,4.79,6.39,88.82,251.9,3.2,7647,1370671,86
41,59,1487,167,82,0.2,0.2,119806,62598,6,7.2,7.2,0,1.2,6.8,10.2,15.6,85.2,1.7,174,980214,91
1,0,883,49,48,0.2,0.2,3049,13534,4.81,5.21,5.21,0,0.4,0.8,0.8,15.63,54.31,1.3,162,1015463,97
1,0,1413,72,59,0.6,0.6,20064,27109,1.6,2,2,0,0.6,1.2,1.2,35.2,55.8,1,198,1085352,94
0,0,402,29,22,0.2,0.2,48163,28701,0,0,0,0,0,0.4,0.4,15.57,17.37,1.6,8364,1860891,96
17,24,807,47,65,0.4,0.4,2688,13620,0,0,0,0,0,5.99,5.99,28.34,39.32,1.5,701,1037450,93
21,31,2350,110,104,0.2,0.2,8605,77964,0,0,0,0,0.2,1,1.6,16.4,30.4,1,664,1060856,93
17,9,2787,268,116,0.6,2.2,754629,62263,0.6,0.6,0.6,0,0.4,8.18,15.37,47.7,194.61,8.2,340,1297729,81
20,16,3238,505,379,1.2,1,170554,78908,0,0,0,0,0,23.6,26,71,193.8,6.4,7957,1371010,80
2,2,1177,105,146,0.4,0.4,98413,390064,4.6,20,49,89,0.4,32.2,46.2,31.4,81.2,2,120,1380834,88
0,0,280,12,9,0.2,0.2,13785,3165,0,0,0,0,0,0,0,15.6,16.8,2.4,4581,1731592,97
29,13,6425,136,104,3.78,10.76,93046,74742,0,0,0,0,0,0.4,0.4,280.68,383.86,4.2,2106,1628714,72
131,46,1726,300,282,1,1.2,297680,286051,0,0,0,0,0.2,8.22,12.42,85.57,143.69,525,88,12,1
1,0,1283,125,445,0.2,0.2,17782,52520,0,0,0,0,0,0.8,0.8,20.2,26.2,2.4,829,1704290,92
1,0,670,70,35,0.2,0.2,97203,17815,0.6,0.8,0.8,0,0.2,1.6,1.6,16.6,27.8,131,96,4,0
0,0,1751,43,51,0.2,0.2,47969,32606,3.2,4.6,4.6,0,0.6,0.6,1,17.2,17.4,2.2,156,1760072,96
6,4,2006,154,132,0.4,1,179464,33351,3.79,4.79,3.79,0,5.59,9.58,10.58,25.15,71.46,1,180,1022267,93
0,0,1792,60,72,0.2,0.2,3164,8671,0.6,0.6,0.6,0,0.2,0.2,0.2,14.8,22.8,2.2,315,1715520,98
2,1,2266,103,83,0.4,1.8,5874,11341,1.4,1.4,1.4,0,0.8,0.4,0.4,21.2,30.2,2.4,217,1711016,94
7,1,3865,191,179,1.6,3.8,186277,146745,0,0,0,0,0,3.4,4.4,133.8,202,4.2,825,1515533,76
16,0,4559,783,805,12.8,15.4,84463,35268,1.8,6,14.4,21.4,0,9.8,18,899.8,759,1.4,156,1088915,69
0,0,219,25,23,0.2,0.2,754,5505,0,0,0,0,0,0,0,15.83,16.83,1,585,1736176,98
17,1,4513,669,285,6.2,6.6,141283,54741,5.4,24.6,58.6,148,0,30.2,43.6,369.2,583.6,1.8,182,992085,73
13,6,1643,117,171,1.2,2.8,357570,269732,0,0,0,0,0,3.2,6,128.2,121.8,4,2537,1551914,93
2,0,1317,73,55,1.6,1.6,35882,16564,0,0,0,0,0.2,14.6,15.8,99.8,157.2,2.8,906,1068621,90
13,1,2434,125,73,6.97,18.92,128305,29428,6.97,42.63,85.26,233.67,1.2,55.38,104.78,316.93,528.69,1,175,1057957,72
3,1,630,84,14,2.2,10.2,513593,6359,0,0,0,0,0,0,0,142.6,174.6,2.2,3714,1821429,92
1,0,711,72,82,1,0.8,57329,28539,0,0,0,0,0.2,1.6,3,57.6,68.2,1.2,682,1752805,95
1,0,649,154,65,0.2,0.2,250243,172462,0,0,0,0,0,0,0,25.15,37.33,3.2,999,1750280,96
65,80,5470,745,456,1,1.2,197237,121219,1.4,10.4,23.6,68.6,0.8,3.8,6.8,72,152.4,1.4,321,1082862,78
94,91,3302,370,149,0.8,2.59,303202,60139,1.6,1.8,1.8,0,4.59,8.78,18.36,58.88,87.43,1.2,174,1126315,85
1,0,5227,171,162,0.2,0.2,102624,56903,3.6,7,10.6,7.2,0.6,3.2,4,15.2,132,4.4,132,1013872,87
6,4,1932,66,85,1,0.8,67203,79964,13.6,23,27.8,18.8,6.2,11.8,13.6,91.8,147.8,3.5,165,1128728,90
2,1,1046,103,117,0.2,0.2,92688,84068,0,0,0,0,0,0.6,0.6,17,19.6,1,564,1072352,96
1,0,696,32,59,0.2,0.2,142694,162378,0,0,0,0,0,27.4,45.6,20.8,35,2.8,5323,1680498,89
2,0,799,32,34,0.6,0.6,29766,45886,1.2,1.6,1.6,0,0.2,0,0,40,49.4,1.4,229,1753770,94
14,10,3387,211,117,3.41,21.24,167882,36052,2.81,5.41,17.64,31.46,0.8,6.61,9.02,239.48,328.06,1.5,165,1020268,81
1,0,584,71,43,0.2,0.2,85722,6320,4.4,4.4,5.6,1.8,1.6,0,0,17.4,18,1.2,144,1749736,96
1,1,241,18,24,0.2,0.2,7016,10288,0,0,0,0,0,0,0,15.6,16.8,1.4,7398,1865531,97
1,0,1943,166,167,0.2,0.2,254381,289243,33,70.6,93.2,60.4,0.2,26,54.2,15.6,25.2,4.4,138,1599682,85
43,35,1386,193,127,1.39,2.39,174523,35983,43.63,85.06,120.12,206.18,2.59,45.02,82.07,117.33,222.11,1.3,206,986542,84
47,59,3726,261,269,4.2,11.8,260103,486447,3,10.2,27.8,50.6,1.8,6.4,9.8,365,412.2,2.6,181,1373872,73
11,0,4449,612,528,10,3,290561,19801,6.2,9.4,30.2,65.4,0.2,0.4,0.4,479,815.4,1.5,183,1015698,70
15,2,2374,132,121,0.4,0.8,30493,41061,11.42,29.26,57.11,164.73,0.4,15.83,26.45,55.11,184.37,3,150,1018368,91
28,36,2862,193,101,3.8,4.2,217700,62552,0,0,0,0,0,1.2,1.2,219.6,331.4,2.4,390,1767661,79
5,0,7763,1587,1532,5,1.4,1348324,1199088,0,0,0,0,18.8,6.2,10.2,241,369,1,663,1093842,63
2,0,465,51,64,1,0.4,20285,50349,0,0,0,0,0,0,0,55.51,71.14,1,7515,1867968,96
34,6,6266,751,536,9.38,5.99,734546,57497,2.4,3.19,3.19,0,0.6,39.92,44.11,502.2,930.94,2.6,414,1078189,57
3,1,2780,163,160,1.8,1.6,118023,15161,1.2,1.4,3.2,3.6,1,0,0,108.4,160,3,166,1723630,89
20,0,5722,1013,820,2.6,0.8,667520,174329,3.8,21.6,68,117.6,1,33.2,38.2,124.2,283.2,5,156,1044653,69
33,46,3831,654,635,2,0.8,416036,400226,2,3.4,2.6,0,0,0.4,0.4,116.2,151.4,4.7,267,1129635,84
1,1,3624,158,106,0.4,0.6,24880,5624,0,0,0,0,0,0,0,60.2,107.4,1.6,1046,1742170,92
10,4,1244,77,83,1.2,3,169377,48731,0,0,0,0,0,0.6,0.6,76.8,143.4,3,914,1513603,90
8,1,4476,345,309,2.59,2.99,528531,328979,8.98,28.74,98.2,186.63,0.6,19.96,38.52,159.28,395.21,1.4,209,1010328,73
5,0,1824,371,283,4.6,1.2,268748,146941,0,0,0,0,0,7.4,14.4,231.2,334.6,3,1539,1747669,84
4,0,716,50,25,2,9.8,86846,19261,0,0,0,0,0,0.6,0.6,147.6,185.2,1.2,8403,1865018,93
13,4,5183,200,150,1.6,2.2,237284,93098,0,0,0,0,0,20.4,28,154.6,312.4,6.8,956,1306851,76
13,8,2006,151,113,0.6,0.6,93482,28252,2.4,3,2.8,0,0.8,4.8,8,50.6,66.4,2.2,226,1086950,92
0,0,305,95,22,0.2,0.2,88105,14491,0,0,0,0,0,5.21,5.21,13.03,26.25,1.2,1597,1784334,97
0,0,1669,104,64,0.2,0.2,3101,16334,0,0,0,0,0,0,0,15.6,17.4,1.8,989,1761502,92
3,0,3746,307,203,0.4,0.4,508095,123529,3.8,9.8,39,72.8,0,27.4,51.8,60.2,103.2,1,163,1058296,85
1,0,3810,363,251,1,0.4,51395,229561,0.4,2.4,1.8,0,0.4,6.21,6.81,54.51,129.66,3.7,390,1017385,85
12,4,1128,129,107,6.99,19.76,43742,25080,2.79,3.19,3.19,0,0.8,8.98,12.97,235.53,454.09,1,181,1103166,78
3,1,508,41,27,2,2.2,93328,86630,0,0,0,0,0,2,3.21,200.6,174.15,1.2,7529,1869275,88
1,0,2414,171,148,0.2,0.2,59875,60014,0,0,0,0,0,0,0,24.6,25,1,2740,1051534,92
0,0,199,19,17,0.2,0.2,32998,10272,0,0,0,0,0,0,0,15.63,16.83,1,7198,1867335,98
23,7,4311,163,133,2.8,7.8,103307,19555,0,0,0,0,0.2,29,30,198.6,381,4.4,2145,1348960,73
13,12,1683,218,125,1,3.6,1328599,1260805,0,0,0,0,0.6,9.8,12,46.8,110,2,388,1015101,87
1,0,3861,298,138,1.2,2.61,297235,31839,0,0,0,0,0.6,13.43,14.03,149.3,215.83,3,498,1014899,86
10,5,1378,174,98,0.6,0.8,236766,43659,23.55,38.12,68.66,68.06,16.17,8.78,32.93,39.92,156.29,1,132,980332,90
3,1,477,49,47,2,2,103752,45064,0,0,0,0,0,2.2,2.2,195.4,162.6,2,11204,1874557,87
18,8,1587,228,160,0.6,0.8,285782,75085,6,7.2,35.2,59.8,5,15.2,23.6,75.4,208.8,236,88,11,0
27,39,898,87,90,0.2,0.2,5233,37131,0,0,1.8,2.8,0,1.6,1.6,18.8,38.4,1,128,1128165,94
16,8,3478,338,250,3.6,2.2,245418,91421,2.6,4.6,14,30,2.6,17,19.4,244.6,511,1.8,329,982115,75
2,0,4292,270,226,1.2,2.61,162276,290731,0,0,0,0,0,11.02,11.42,65.33,312.63,3,836,1009645,79
26,7,6351,373,266,4.8,4,103110,17879,4.8,8,9.4,9,3.2,10.4,12,306.4,446.6,8.2,181,1300654,66
12,6,1676,479,199,1.2,2.6,469921,25152,12.8,35.8,70.4,105,8.4,17,22.8,84.2,265.2,1.4,131,960402,87
13,7,2844,180,160,1,0.4,27538,25232,0,0,0,0,0,5,12.4,74.8,96,2,2404,974149,90
3,2,1721,202,219,2,2,44461,264825,0,0,0,0,0,1.8,1.8,139.6,170.8,2.2,757,1381216,88
2,0,1884,133,84,1.2,1.4,92242,76126,0,0,0,0,0,12.8,21,82.4,378.4,2,810,1033502,88
26,39,219,15,17,0.2,0.2,15074,10163,0,0,0,0,0,0,0,15.4,20.8,1,6879,1826264,97
6,5,2383,194,136,0.2,0.2,9974,33744,0,0,0,0,0,0.2,0.2,16.6,36.4,2.4,1195,971432,91
32,13,1816,109,62,3.19,4.59,113378,77967,0,0,0,0,0,2.99,4.39,214.57,373.85,6.2,2761,1545443,87
2,0,386,42,14,2.2,2.2,92461,20544,0,0,0,0,0,2.2,4,208.8,178,1.6,9145,1879085,88
0,0,3416,234,120,0.6,0.8,114455,25255,0.8,0.8,0.8,0,1.8,1.4,1.4,37.6,57.4,4,319,1118784,90
7,5,1939,156,113,0.6,0.8,64527,60547,10.76,24.5,28.29,61.75,5.58,5.18,6.37,58.17,158.37,1,590,1310239,86
13,2,1523,86,109,0.8,1,51962,8402,0,0,0,0,0,0.4,0.4,65,74.6,4,2118,1347805,95
17,2,1109,117,99,2,2.6,104225,45581,0.4,0.8,0.8,0,0.4,0,0,111,239.2,546,90,10,0
0,0,1308,95,53,0.2,0.2,212600,31039,0,0,0,0,0,4,4.8,18.2,104,2,361,1032442,95
1,1,454,176,45,0.2,0.2,472554,211006,0,0,0,0,0,0,0,15.8,17,3,6830,1835902,98
51,2,3367,223,168,9.4,20.2,327304,119062,10.2,54,126.8,188.4,2,49.6,69.2,413,700.8,1.6,173,1093862,62
1,1,369,184,51,0.2,0.2,311998,299575,0,0,0,0,0,0,0,15.6,16.8,2.2,5714,1832986,97
97,0,887,135,47,0.8,1,845121,35646,0.2,0.4,0.4,0,0.4,1.2,1.2,47,73.8,4.2,356,1700874,92
4,2,2332,172,119,0.8,2.6,178514,58539,8.2,11,9.4,0,0.4,9.2,16.8,74.4,135,1.5,238,1082826,86
3,0,3565,361,246,3,6.4,219668,173869,0,0,0,0,0,8.2,14.4,163.4,293.8,2.5,2486,996440,80
0,0,1060,113,53,0.2,0.2,180834,19367,3.19,3.59,3.59,0,3.59,1,1,17.37,41.92,1,224,1011219,96
15,13,1720,151,92,0.6,1,340969,30999,0,0,0,0,0,6.8,12.4,53,85,1.5,400,979176,93
4,2,2102,253,184,1.4,6.8,44147,96111,0,0,0,0,0,2.2,2.2,67.2,108.2,1.4,529,1091947,87
0,0,3705,218,177,0.2,0.2,205718,173263,3.59,26.15,68.86,110.38,0,15.77,30.74,15.77,17.96,2.4,131,1755281,83
4,0,2921,248,205,3.8,1.4,140416,21712,3,5,5,0,0.4,1,1.4,208.8,328.6,3,177,1437750,86
4,1,1602,170,162,3.4,1,77639,153502,0,0,0,0,0,0,0,161.2,232,2.2,5757,1840403,89
1,0,1412,112,121,0.6,0.6,32016,40720,0,0,0,0,0,3.6,3.6,55.2,69.6,3,2511,1701450,91
19,2,2224,268,239,4.8,2.2,174928,82819,3,16.4,38.4,60.2,1,13.8,14.6,297,433,2.6,172,1522099,84
4,1,5393,225,235,1.2,3.6,149317,390589,13.8,24.2,34.6,31.2,12,3.6,4.4,138.2,217.8,3.4,206,1384973,83
30,1,2329,176,111,6.6,19,46790,43319,5.2,5.6,5.6,0,0.2,5.6,7.2,232.8,428,2.3,228,1093566,78
70,83,2171,247,138,1.4,9.58,299118,152053,5.79,19.76,28.94,54.49,1.8,7.39,13.97,226.35,287.03,9,347,1318009,79
0,0,11710,5318,5456,0.6,2,54077,60565,15.43,28.26,37.47,58.72,0,17.64,26.85,47.09,76.75,1,319,994078,73
89,99,1232,232,231,1.6,1.8,440049,450751,2.79,3.19,3.19,0,3.79,1.6,2,96.81,182.24,327,87,13,0
3,1,3384,544,386,0.4,1.79,26014,38071,0,0,0,0,0,0,0,20.52,28.09,2.2,6153,1723610,89
78,108,2717,321,292,0.4,0.4,405968,261396,0,0,0,0,12.63,8.42,18.64,33.47,90.38,731,85,15,0
2,1,282,36,21,0.2,0.2,189633,10196,0,0,0,0,0,0,0,15.6,16.8,1.4,7716,1882168,97
38,45,1669,122,101,5,10.2,304523,270928,0,0,0,0,0,25.4,28.8,303.4,433.4,1.8,8137,1864890,76
5,4,1098,189,292,0.4,1.8,21978,751823,0,0,0,0,0,0.4,0.4,33.2,53,1,634,960042,90
29,37,1786,175,175,1.8,1,64650,70255,0,0,0,0,0,1.2,1.2,101.2,254.89,2,629,1101022,88
670,3,4831,181,118,3.6,4.8,152348,36710,0,0,0,0,0,24,24.6,153.2,268.8,1.4,2645,1712398,77
15,14,2238,204,113,0.2,0.2,183180,180325,0,0,0,0,0,1.2,2.2,23,42.4,4,1230,1598811,94
